;fecha;hora;dep;jur;tipo.sin;vehi;rol;edad;sexo;f.dias;otro.vehi;dir;x;y
2013;16/02/2013;21:50:00;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;43;M;1;MOTO;CAMINO DEPARTAMENTAL A RIVERA frente a SAN PEDRO ;NA;NA
2013;17/02/2013;05:10:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;16;M;0;AUTO;RUTA 12 km. 79;NA;NA
2013;18/02/2013;04:45:00;COLONIA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;24;M;1;;JOSE ENRIQUE RODO esq. AVENIDA DE LOS ARGENTINOS;NA;NA
2013;18/02/2013;21:40:00;MALDONADO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;NA;M;1;CAMION;RUTA 13 km. 185;NA;NA
2013;19/02/2013;02:45:00;PAYSANDU;NACIONAL;DESPISTE;AUTO;PASAJERO;22;M;1;;RUTA 26 km. 171;NA;NA
2013;20/02/2013;18:00:00;ROCHA;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;68;M;0;;RUTA 15 km. 96;NA;NA
2013;21/02/2013;18:00:00;MALDONADO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;79;M;0;AUTO;RUTA 39 km. 12;NA;NA
2013;24/02/2013;03:03:00;CANELONES;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;28;M;1;;GENERAL ARTIGAS esq. FRANCISCA ASNAR DE ARTIGAS;NA;NA
2013;24/02/2013;08:00:00;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;50;M;0;CAMIONETA;AVENIDA LUIS BATLLE BERRES esq. AVENIDA GARIBALDI;NA;NA
2013;24/02/2013;19:00:00;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;CAMION;AVENIDA PARAGUAY esq. AVENIDA E. GAUTRON;NA;NA
2013;25/02/2013;18:40:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;13;M;1;CAMION;AVENIDA SORIANO esq. PROYECTADA NOVENTA Y SIETE;NA;NA
2013;27/02/2013;09:40:00;RIO NEGRO;NACIONAL;CAIDA;MOTO;PASAJERO;64;M;5;;RUTA 3 km. 322;NA;NA
2013;27/02/2013;17:20:00;ARTIGAS;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;89;M;4;MOTO;DIEGO LAMAS esq. 25 DE AGOSTO;NA;NA
2013;03/01/2013;11:58:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;48;M;0;OMNIBUS;AVENIDA ITALIA esq. GENERAL NARIÛO;NA;NA
2013;03/01/2013;19:20:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;M;1;CAMION;CORUÛA esq. AGACES;NA;NA
2013;03/01/2013;21:00:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;74;M;0;AUTO;RUTA 21 km. 202;NA;NA
2013;03/02/2013;18:20:00;FLORES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;26;M;3;MOTO;INES DURAN esq. SARANDI;NA;NA
2013;03/02/2013;23:10:00;CANELONES;NACIONAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;55;M;0;;RUTA 81 esq. CAMINO AL RINCON DE VIDAL;NA;NA
2013;03/03/2013;10:00:00;SALTO;NACIONAL;DESPISTE;AUTO;PASAJERO;40;M;0;;RUTA 3 km. 507;NA;NA
2013;03/03/2013;19:48:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;24;M;1;AUTO;AVELLANEDA esq. VEINTIUNO DE ABRIL;NA;NA
2013;03/04/2013;10:15:00;TACUAREMBO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;65;M;0;AUTO;AV. OLIVER esq. HERREIRA Y REISSIG;NA;NA
2013;03/05/2013;18:30:00;CANELONES;NACIONAL;CAIDA;MOTO;CONDUCTOR;35;M;0;;RUTA 7 km. 55;;
2013;03/06/2013;12:55:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;8;F;2;CAMIONETA;DIECIOCHO DE JULIO esq. MADRID;NA;NA
2013;03/06/2013;20:50:00;CERRO LARGO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;M;0;CAMIONETA;RUTA 8 km. 413;NA;NA
2013;03/07/2013;18:05:00;RIVERA;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;19;M;0;;CHASQUE DE LOS SANTOS esq. DIONISIO ORIBE;NA;NA
2013;03/08/2013;06:45:00;SAN JOSE;NACIONAL;DESPISTE;AUTO;CONDUCTOR;42;M;0;;RUTA 1 km. 73;;
2013;03/08/2013;10:00:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;10;F;0;AUTO;RUTA 64 esq. BALTASAR BRUM;NA;NA
2013;03/09/2013;04:55:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;34;M;0;MOTO;PRIMERA AL NORTE esq. CAMINO CIBILS;NA;NA
2013;03/10/2013;01:50:00;RIO NEGRO;NACIONAL;CAIDA;MOTO;CONDUCTOR;47;M;1;;RUTA 25 km. 44;NA;NA
2013;03/10/2013;06:00:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;52;M;0;AUTO;RUTA 64 km. 3;;
2013;13/03/2013;17:00:00;ARTIGAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;31;F;0;CAMIONETA;CAMINO VECINAL A TRES CERROS a 8 Km de RUTA 4;NA;NA
2013;15/03/2013;13:30:00;ROCHA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;69;F;0;CAMION;RUTA 10 km. 271;;
2013;16/03/2013;13:00:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;9;F;0;CAMIONETA;RUTA 101 km. 19;NA;NA
2013;17/03/2013;22:40:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;34;M;28;AUTO;AVENIDA OCHO DE OCTUBRE esq. MARCOS SASTRE;NA;NA
2013;18/03/2013;02:45:00;LAVALLEJA;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;42;M;0;;RUTA 8 km. 127;;
2013;18/03/2013;03:05:00;SAN JOSE;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;44;M;2;;ANSINA Y 25 DE MAYO;NA;NA
2013;18/03/2013;05:56:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;38;M;0;OMNIBUS;AVENIDA GIANNATTASIO ENTRE RACINE Y AVENIDA DE LA PALYA;NA;NA
2013;18/03/2013;06:55:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;0;AUTO;JACINTO MARIA ALVARIZA esq. CARLOS REYLES;NA;NA
2013;19/03/2013;04:00:00;SAN JOSE;NACIONAL;CAIDA;MOTO;CONDUCTOR;42;M;1;;RUTA 1 km. 26;NA;NA
2013;19/03/2013;18:15:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;M;24;MOTO;COLON esq. CIUDAD DE YOUNG;NA;NA
2013;20/03/2013;11:35:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;32;M;7;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON esq. CARVE;NA;NA
2013;21/03/2013;05:00:00;TACUAREMBO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;28;M;0;;CARLOS GARDEL esq. BENITO NARDONE;NA;NA
2013;21/03/2013;06:30:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;82;M;1;MOTO;AVENIDA JOSE BELLONI esq. CAMINO CAPITAN TULA;NA;NA
2013;21/03/2013;19:50:00;SALTO;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;72;M;0;AUTO;RUTA 31 km. 49;;
2013;22/03/2013;11:20:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;43;M;1;CAMION;BOULEVARD GENERAL ARTIGAS esq. URUGUAYANA;NA;NA
2013;22/03/2013;17:00:00;ROCHA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;PASAJERO;2;M;0;CAMION;25 de MAYO  esq. BATLLE y ORDOÛEZ;NA;NA
2013;23/03/2013;12:00:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;55;F;2;MOTO;AVENIDA DOCTOR CARLOS MARIA RAMIREZ esq. RIO DE JANEIRO;NA;NA
2013;23/03/2013;13:15:00;PAYSANDU;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;17;F;0;;RUTA 3 km. 464;NA;NA
2013;23/03/2013;13:15:00;PAYSANDU;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;9;F;0;;RUTA 3 km. 464;NA;NA
2013;23/03/2013;13:15:00;PAYSANDU;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;59;F;0;;RUTA 3 km. 464;NA;NA
2013;25/03/2013;00:45:00;CANELONES;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;41;M;0;;RUTA INTERBALNEARIA km. 37;;
2013;25/03/2013;23:15:00;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;20;M;1;;CHILE esq. REPUBLICA ARGENTINA;NA;NA
2013;27/03/2013;11:30:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;82;M;28;MOTO;RUTA 8 km. 21;;
2013;27/03/2013;15:40:00;FLORIDA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;38;M;1;AUTO;RUTA 5 km. 94;;
2013;27/03/2013;15:40:00;FLORIDA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;67;F;0;AUTO;RUTA 5 km. 94;;
2013;29/03/2013;03:10:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;NA;M;0;CAMIONETA;FRANCISCO ACUÛA DE FIGUEROA esq. JOSE BATLLE Y ORDOÛEZ;NA;NA
2013;30/03/2013;16:45:00;PAYSANDU;NACIONAL;DESPISTE;AUTO;PASAJERO;79;M;0;;RUTA 3 km. 381;NA;NA
2013;30/03/2013;18:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;49;M;0;CAMIONETA;AV. ITALIA esq. SANTANA;NA;NA
2013;30/03/2013;19:30:00;RIO NEGRO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;55;M;0;CAMION;RUTA 25  km. 3;;
2013;31/03/2013;06:00:00;MALDONADO;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;35;M;1;;CALLE 3 esq. CALLE 13;NA;NA
2013;31/03/2013;16:30:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;10;F;2;OMNIBUS;RUTA 5 esq. Luis Batlle Berres;NA;NA
2013;31/03/2013;19:30:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;18;M;1;OMNIBUS;AVENIDA PEREZ BUTLER esq. FRANCISCO MACHADO;NA;NA
2013;31/03/2013;19:50:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;20;M;1;AUTO;AVENIDA DOCTOR CARLOS NERY esq. JAEN;NA;NA
2013;04/01/2013;00:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;33;M;0;AUTO;AVENIDA 18 DE JULIO esq. JUAN PAULLIER ;NA;NA
2013;04/01/2013;21:50:00;PAYSANDU;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;78;M;0;CAMION;RUTA 26 km. 78;NA;NA
2013;04/02/2013;08:20:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;38;F;1;MOTO;SARANDI esq. GENERAL EUGENIO GARZON;NA;NA
2013;04/03/2013;07:50:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;0;CAMIONETA;RUTA 1 esq. AVENIDA DOCTOR SANTIN CARLOS ROSSI;NA;NA
2013;04/03/2013;14:45:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;31;M;0;AUTO;RUTA 5 esq. RUTA DE ACCESO;NA;NA
2013;04/03/2013;16:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;31;M;1;CAMION;CAMAMBU esq. RUPERTO PEREZ;NA;NA
2013;04/05/2013;06:48:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;32;M;6;AUTO;CONCILIACION esq. BENITO RIQUET;NA;NA
2013;04/06/2013;17:20:00;SAN JOSE;NACIONAL;DESPISTE;AUTO;PASAJERO;19;M;0;;RUTA 3 km. 95;NA;NA
2013;04/06/2013;17:20:00;SAN JOSE;NACIONAL;DESPISTE;AUTO;PASAJERO;23;M;1;;RUTA 3 km. 95;NA;NA
2013;04/07/2013;00:45:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;MOTO;RUTA 7 km. 79;;
2013;04/07/2013;06:00:00;CANELONES;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;31;M;0;;CESAR MAYO GUTIERREZ esq. ARAUCARIA;NA;NA
2013;04/08/2013;13:00:00;PAYSANDU;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;28;M;0;;RUTA DE LOS CHARRUAS;NA;NA
2013;04/09/2013;11:10:00;ARTIGAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;61;M;11;MOTO;GRAL. GARZON esq. BELLA UNION;NA;NA
2013;04/09/2013;18:50:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;PEATON;PEATON;42;M;0;MOTO;AVENIDA GENERAL RONDEAU esq. CORONEL FRANCISCO TAJES;NA;NA
2013;04/11/2013;06:30:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;19;M;0;MAQUINARIA;RUTA 67 km 31.300.;NA;NA
2013;04/11/2013;21:00:00;LAVALLEJA;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;48;M;0;CAMIONETA;RUTA 8 km. 187;NA;NA
2013;04/12/2013;06:30:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;58;F;1;OMNIBUS;AVENIDA OCHO DE OCTUBRE  esq. AGUSTIN ABREU;NA;NA
2013;04/12/2013;19:20:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;61;M;1;MOTO;BOULEVARD JOSE BATLLE Y ORDOÛEZ esq. JOSE ARECHAVALETA;NA;NA
2013;04/12/2013;20:50:00;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;48;M;0;CAMIONETA;AVENIDA GIANNATASIO Km.23;NA;NA
2013;13/04/2013;00:01:00;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;CAMIONETA;CONDUCTOR;42;M;0;;LIMA esq. REPUBLICA;NA;NA
2013;13/04/2013;02:18:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;61;F;0;AUTO;AVENIDA ITALIA esq. BOULEVARD JOSE BATLLE Y ORDOÛEZ;NA;NA
2013;14/04/2013;02:05:00;COLONIA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;F;0;CAMIONETA;AV. BATLLE Y ORD?ÛEZ fte a Land House;NA;NA
2013;14/04/2013;04:35:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;51;M;0;AUTO;RUTA 5 km. 387;;
2013;14/04/2013;09:15:00;FLORIDA;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;49;M;0;AUTO;RUTA 5 km. 101 ;NA;NA
2013;14/04/2013;19:40:00;SAN JOSE;NACIONAL;ATROPELLO DE ANIMALES;CABALLO;CONDUCTOR;20;M;0;AUTO;RUTA 1 km. 42 ;NA;NA
2013;14/04/2013;19:40:00;SAN JOSE;NACIONAL;ATROPELLO DE ANIMALES;AUTO;CONDUCTOR;44;M;0;CABALLO;RUTA 1 km. 42 ;NA;NA
2013;15/04/2013;00:50:00;TACUAREMBO;NACIONAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;21;M;0;;RUTA 5 km. 338;NA;NA
2013;15/04/2013;15:15:00;FLORIDA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;31;M;0;MAQUINARIA;CAMINO NACIONAL a 1 km de LA CRUZ;NA;NA
2013;17/04/2013;22:15:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;45;M;1;;DOCTOR CARLOS MARIA DE PENA esq. CORONILLA;NA;NA
2013;20/04/2013;00:00:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;17;M;1;MOTO;RAMBLA entre TRAPANI Y FREIRE;NA;NA
2013;20/04/2013;05:00:00;DURAZNO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;M;1;CAMIONETA;PLZA ARTIGAS esq. DOCTOR E. PENZA;NA;NA
2013;21/04/2013;00:50:00;TACUAREMBO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;20;F;0;MOTO;DIECIOCHO DE JULIO esq. PROF. JULIO CASTRO;NA;NA
2013;21/04/2013;05:30:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;60;M;0;CAMIONETA;RUTA 11 km. 95;;
2013;21/04/2013;08:55:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;40;M;1;AUTO;CAMINO FAUQUET esq. ROTONDA;NA;NA
2013;21/04/2013;20:00:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;NA;M;0;CAMIONETA;RUTA 5 esq. RUTA 81;NA;NA
2013;22/04/2013;07:00:00;RIVERA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;59;M;0;CAMIONETA;RUTA 5 km. 468;NA;NA
2013;22/04/2013;13:20:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;2;CAMION;PASO ESCOBAR esq. VENTURA;NA;NA
2013;22/04/2013;15:30:00;MALDONADO;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;58;M;0;;CAMINO DE LAS SIERRAS a 200m de Villa Rural;NA;NA
2013;22/04/2013;16:45:00;SAN JOSE;NACIONAL;COLISION CON OBSTACULO;CAMIONETA;PASAJERO;57;M;0;;RUTA 1 km. 90;;
2013;22/04/2013;18:50:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;80;M;1;MOTO;AVENIDA GENERAL FLORES esq. DOCTOR JUAN JOSE DE AMEZAGA;NA;NA
2013;24/04/2013;06:50:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;67;M;1;MOTO;AVENIDA AGRACIADA esq. CORONEL FRANCISCO TAJES;NA;NA
2013;25/04/2013;07:15:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;59;F;0;CAMION;RUTA 9 km. 139;NA;NA
2013;25/04/2013;09:55:00;COLONIA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;33;M;0;;RUTA 21 km. 227;NA;NA
2013;25/04/2013;12:15:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;CAMION;PASAJERO;63;M;0;CAMION;RUTA 102 esq. CAMINO FAUQUET;NA;NA
2013;25/04/2013;19:30:00;COLONIA;DEPARTAMENTAL;CAIDA;MOTO;PASAJERO;45;M;0;;RUTA 1 VIEJA - PTE. ARROYO LA CABALLADA;NA;NA
2013;26/04/2013;07:50:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;28;M;0;CAMION;RUTA 8 km. 45;;
2013;26/04/2013;19:00:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;38;F;0;AUTO;RUTA 32 km. 22;;
2013;27/04/2013;13:52:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;59;F;0;CAMION;RUTA 26 esq. GRAL. MANUEL ORIBE Radial la Plaqueta;NA;NA
2013;27/04/2013;21:10:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;NA;M;0;OMNIBUS;RUTA 101 esq. AVENIDA CALCAGNO;NA;NA
2013;27/04/2013;23:00:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;30;M;1;AUTO;RUTA 7 km. 30;NA;NA
2013;28/04/2013;15:35:00;RIVERA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;12;F;0;CAMIONETA;CAMINO CURTICEIRAS  a 1 km de Escuela 40;NA;NA
2013;30/04/2013;18:20:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;1;F;0;CAMION;RUTA 11 km. 60;;
2013;30/04/2013;18:20:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;32;F;0;CAMION;RUTA 11 km. 60;;
2013;30/04/2013;18:20:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;39;M;0;CAMION;RUTA 11 km. 60;;
2013;30/04/2013;18:20:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;67;M;0;CAMION;RUTA 11 km. 60;;
2013;30/04/2013;18:20:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;65;F;0;CAMION;RUTA 11 km. 60;;
2013;30/04/2013;19:00:00;SALTO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;39;M;0;;AVENIDA SOLARI frente Cementerio Parque;NA;NA
2013;30/04/2013;19:10:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;81;M;1;OMNIBUS;PEDRO GIRALT esq. ALAGOAS;NA;NA
2013;05/01/2013;21:00:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;NA;M;0;;OCHO esq. CAMINO TENIENTE GALEANO;NA;NA
2013;05/02/2013;16:31:00;SORIANO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;70;M;1;AUTO;CONTINUACI?N RICO PUPO esq. PERIMETRAL;NA;NA
2013;05/02/2013;19:00:00;ROCHA;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;74;M;0;CAMIONETA;RUTA 19 esq. ARROYO CONVENTOS;NA;NA
2013;05/03/2013;22:40:00;FLORIDA;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;55;M;0;;RUTA 6 km. 193;NA;NA
2013;05/05/2013;04:45:00;ROCHA;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;20;M;0;;RUTA 14 km. 500;NA;NA
2013;05/06/2013;07:45:00;RIVERA;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;20;M;0;;AVENIDA MANUEL ORIBE;NA;NA
2013;05/06/2013;20:15:00;RIO NEGRO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;55;M;1;AUTO;RUTA PUENTE PUERTO esq. YAROS;NA;NA
2013;05/08/2013;08:25:00;CERRO LARGO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;17;M;1;AUTO;F. MATA esq. JOSE BATLLE Y ORDOÛEZ;NA;NA
2013;05/08/2013;19:15:00;PAYSANDU;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;40;M;0;CAMIONETA;RUTA 3 km. 330;;
2013;05/09/2013;03:10:00;RIO NEGRO;NACIONAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;31;M;1;;RUTA 25 km. 31;;
2013;05/11/2013;02:50:00;CANELONES;NACIONAL;CAIDA;MOTO;CONDUCTOR;41;M;0;;RUTA INTERBALNEARIA km. 45;;
2013;05/11/2013;04:15:00;TACUAREMBO;DEPARTAMENTAL;DESPISTE;CAMIONETA;PASAJERO;20;F;0;;VEINTICINCO DE MAYO esq. VEINTICINCO DE AGOSTO;NA;NA
2013;05/11/2013;04:15:00;TACUAREMBO;DEPARTAMENTAL;DESPISTE;CAMIONETA;PASAJERO;20;F;0;;VEINTICINCO DE MAYO esq. VEINTICINCO DE AGOSTO;NA;NA
2013;05/11/2013;19:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;49;M;1;MOTO;DUNANT esq. CESAR BATLLE PACHECO;NA;NA
2013;05/11/2013;20:10:00;SAN JOSE;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;15;F;2;CAMION;RUTA 3 esq. APARICIO SARAVIA;NA;NA
2013;05/12/2013;00:15:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;16;M;0;AUTO;MARIANO SOLER esq. PESTALOZZI;NA;NA
2013;05/12/2013;01:30:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;37;M;0;CAMIONETA;RUTA 64 km. 5;;
2013;05/12/2013;03:30:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;0;MOTO;RUTA 8 km. 59;NA;NA
2013;05/12/2013;04:25:00;COLONIA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;57;F;0;;RUTA 1 km 124;;
2013;05/12/2013;04:45:00;LAVALLEJA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;25;M;1;CAMIONETA;RUTA 12 esq. CARLOS FALCO;NA;NA
2013;05/12/2013;06:00:00;ARTIGAS;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;25;M;1;;JOSê ARTIGAS esq. PABLO ACOSTA;NA;NA
